,Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
11267,Samsung,Galaxy A30,32.0,3.0,Android,6.4,0,1,0,1,24000
11268,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24000
11269,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,0,24000
11270,Oppo,A5s,64.0,2.0,Android,6.2,1,0,0,1,24000
11271,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24000
11272,Oppo,A5s,64.0,2.0,Android,6.2,1,1,0,1,24000
11273,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24000
11274,Huawei,Y6p,64.0,3.0,Android,6.3,0,0,0,1,24000
11275,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24000
11276,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24000
11277,Samsung,Galaxy M11,64.0,3.0,Android,6.4,1,1,0,1,24000
11278,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24000
11279,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24000
11280,Huawei,Nova 2i,64.0,4.0,Android,5.9,1,1,0,1,24000
11281,Samsung,Galaxy A11,64.0,4.0,Android,6.4,1,0,0,1,24000
11282,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,24000
11283,Huawei,Y6p,64.0,3.0,Android,6.3,0,0,0,1,24000
11284,Xiaomi,Redmi Note 9,128.0,6.0,Android,6.53,1,1,0,1,24000
11285,Apple,iPhone 6 Plus,128.0,1.0,iOS,5.5,0,0,0,1,24000
11286,Apple,iPhone 6,16.0,1.0,iOS,4.7,0,0,0,1,24000
11287,Apple,iPhone 6,16.0,1.0,iOS,4.7,0,0,0,1,24000
11288,Huawei,Nova 3i,16.0,4.0,Android,6.3,1,1,0,1,24000
11289,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24000
11290,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,0,24000
11291,Samsung,Galaxy A20s,64.0,4.0,Android,6.5,1,1,0,1,24000
11292,Samsung,Galaxy M02s,128.0,3.0,Android,6.5,1,1,0,0,24000
11293,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,24000
11294,LG,V30+,128.0,4.0,Android,6.0,0,1,0,1,24000
11295,Samsung,Galaxy M11,128.0,3.0,Android,6.4,1,1,0,1,24000
11296,Oppo,A15,32.0,3.0,Android,6.52,0,0,0,0,24000
11297,Xiaomi,Redmi 9,32.0,3.0,Android,6.53,1,1,0,1,24000
11298,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,1,24000
11299,Apple,iPhone 6,128.0,1.0,iOS,4.7,0,0,0,1,24000
11300,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,1,24000
11301,Huawei,Y7 Pro,64.0,3.0,Android,6.26,1,1,0,1,24000
11302,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24000
11303,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24000
11304,Samsung,Galaxy S6 Edge,64.0,3.0,Android,5.1,1,1,0,1,24000
11305,Vivo,Y12,64.0,4.0,Android,6.35,1,1,0,1,24000
11306,Xiaomi,Mi 8 lite,64.0,4.0,Android,6.26,1,1,0,1,24000
11307,Apple,iPhone 6S,16.0,2.0,iOS,4.7,0,0,0,0,24000
11308,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24000
11309,Apple,iPhone 6S,16.0,2.0,iOS,4.7,0,0,0,1,24000
11310,LG,V30+,128.0,4.0,Android,6.0,0,1,0,1,24000
11311,Xiaomi,Redmi 9 Prime,128.0,4.0,Android,6.53,1,1,0,1,24000
11312,Samsung,Galaxy A6+,64.0,3.0,Android,6.0,1,1,0,1,24000
11313,Huawei,Y7p,64.0,4.0,Android,6.39,1,1,0,1,24000
11314,Sony,Xperia XZ Premium,64.0,4.0,Android,5.46,0,1,0,1,24000
11315,Huawei,Nova 3i,128.0,4.0,Android,6.3,1,1,0,1,24000
11316,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,1,24000
11317,Oppo,F11,64.0,6.0,Android,6.53,1,1,0,1,24000
11318,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,24000
11319,Samsung,Galaxy A30,64.0,3.0,Android,6.4,1,1,0,1,24000
11320,Samsung,Galaxy M01 Core,64.0,1.0,Android,5.3,0,0,0,0,24000
11321,Xiaomi,Redmi 9,32.0,3.0,Android,6.53,1,1,0,1,24000
11322,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,1,1,0,1,24000
11323,Realme,C11,32.0,2.0,Android,6.5,1,1,0,0,24000
11324,Samsung,Galaxy A30,32.0,3.0,Android,6.4,1,1,0,1,24000
11325,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,0,0,0,0,24000
11326,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,0,0,1,24000
11327,Nokia,3.4,32.0,3.0,Android,6.39,1,1,0,1,24000
11328,Realme,C15,32.0,4.0,Android,6.5,1,1,0,1,24000
11329,LG,Q51,32.0,3.0,Android,6.5,0,1,0,1,24000
11330,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,0,24000
11331,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,0,24000
11332,Samsung,Galaxy M02s,32.0,3.0,Android,6.5,1,1,0,0,24000
11333,Apple,iPhone 6S,32.0,2.0,iOS,4.7,1,1,0,1,24000
11334,Samsung,Galaxy M02,128.0,2.0,Android,6.5,1,1,0,0,24000
11335,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,1,24000
11336,Samsung,Galaxy A20s,128.0,4.0,Android,6.5,0,0,0,0,24000
11337,Apple,iPhone 6,128.0,1.0,iOS,4.7,0,1,0,1,24000
11338,Apple,iPhone 6,128.0,1.0,iOS,4.7,0,1,0,1,24000
11339,Samsung,Galaxy M02,128.0,2.0,Android,6.5,1,1,0,0,24000
11340,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,24000
11341,Xiaomi,Redmi 9A,64.0,2.0,Android,6.53,1,1,0,1,24000
11342,Nokia,2.4,32.0,2.0,Android,6.5,1,1,0,1,24000
11343,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,1,0,0,24000
11344,Huawei,Nova 2i,64.0,4.0,Android,5.9,1,1,0,1,24000
11345,LG,V30,64.0,4.0,Android,6.0,0,1,0,1,24000
11346,Apple,iPhone SE,64.0,2.0,iOS,4.7,0,0,0,1,24000
11347,Apple,iPhone 6S,16.0,2.0,iOS,4.7,0,0,0,1,24000
11348,Huawei,Nova 3i,128.0,4.0,Android,6.3,1,1,0,1,24000
11349,Nokia,G10,64.0,3.0,Android,6.52,1,1,0,1,24000
11350,Apple,iPhone 6 Plus,128.0,1.0,iOS,5.5,0,1,0,1,24000
11351,Samsung,Galaxy M02s,128.0,3.0,Android,6.5,1,1,0,0,24000
11352,Huawei,Nova 3i,64.0,4.0,Android,6.3,1,1,0,1,24000
11353,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24000
11354,Apple,iPhone 6,64.0,1.0,iOS,4.7,1,0,0,1,24000
11355,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,0,24000
11356,Apple,iPhone 6 Plus,64.0,1.0,iOS,5.5,0,0,0,0,24000
11357,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24000
11358,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,0,24000
11359,Samsung,Galaxy M11,64.0,3.0,Android,6.4,1,1,0,1,24000
11360,Samsung,Galaxy A03s,32.0,3.0,Android,6.5,1,1,0,1,24000
11361,Huawei,Nova 3i,32.0,4.0,Android,6.3,1,0,0,1,24000
11362,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,0,0,0,0,24000
11363,Samsung,Galaxy A70,32.0,6.0,Android,6.7,0,0,0,0,24000
11364,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24000
11365,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11366,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,24000
11367,Huawei,Y7p,64.0,4.0,Android,6.39,1,1,0,1,24000
11368,Vivo,Y12s,32.0,3.0,Android,6.51,1,1,0,1,24000
11369,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24000
11370,Xiaomi,Redmi 8,64.0,4.0,Android,6.22,1,1,0,1,24000
11371,Huawei,Y9,32.0,4.0,Android,6.5,1,1,0,1,24000
11372,Apple,iPhone 6,32.0,1.0,iOS,4.7,0,0,0,1,24000
11373,Vivo,Y17,128.0,4.0,Android,6.35,1,1,0,1,24000
11374,Samsung,Galaxy M11,128.0,3.0,Android,6.4,1,1,0,1,24000
11375,Xiaomi,Redmi Note 7,16.0,3.0,Android,6.3,1,1,0,1,24000
11376,Apple,iPhone 6S,16.0,2.0,iOS,4.7,0,0,0,1,24000
11377,Oppo,A12,32.0,3.0,Android,6.22,1,1,0,1,24000
11378,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,1,0,1,24000
11379,Samsung,Galaxy A10s,32.0,3.0,Android,6.2,1,1,0,1,24000
11380,Samsung,Galaxy A11,64.0,4.0,Android,6.4,1,1,0,1,24000
11381,Samsung,Galaxy M11,64.0,3.0,Android,6.4,1,0,0,0,24000
11382,Huawei,Y7,64.0,3.0,Android,6.26,1,1,0,1,24000
11383,Sony,Xperia XZ2,64.0,4.0,Android,5.7,1,1,0,1,24000
11384,Samsung,Galaxy A11,32.0,4.0,Android,6.4,1,1,0,1,24000
11385,Huawei,Y9 Prime,128.0,4.0,Android,6.59,1,1,0,0,24000
11386,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,24000
11387,Samsung,Galaxy A30,64.0,3.0,Android,6.4,1,1,0,1,24000
11388,Xiaomi,Redmi Note 7,64.0,3.0,Android,6.3,1,1,0,1,24000
11389,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24000
11390,Samsung,Galaxy M11,32.0,3.0,Android,6.4,1,1,0,1,24000
11391,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,1,24000
11392,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,1,24000
11393,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,1,24000
11394,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,24000
11395,Vivo,Y12,64.0,4.0,Android,6.35,1,1,0,1,24000
11396,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11397,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11398,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11399,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11400,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,24000
11401,Vivo,V11,64.0,6.0,Android,6.41,1,1,0,1,24000
11402,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,24000
11403,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11404,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11405,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11406,Oppo,A5s,64.0,2.0,Android,6.2,1,1,0,1,24000
11407,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,0,0,0,24000
11408,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24000
11409,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,0,24000
11410,Huawei,Y7p,64.0,4.0,Android,6.39,0,0,0,0,24000
11411,Vivo,Y1s,32.0,2.0,Android,6.22,1,1,0,1,24000
11412,Oppo,F11 Pro,128.0,6.0,Android,6.53,1,1,0,1,24000
11413,Huawei,Y6s,64.0,3.0,Android,6.09,1,0,0,1,24000
11414,Samsung,Galaxy A30 S,64.0,3.0,Android,6.4,0,0,0,0,24000
11415,Xiaomi,Poco M3,128.0,4.0,Android,6.53,1,1,0,1,24000
11416,Samsung,Galaxy A20s,128.0,4.0,Android,6.5,1,1,0,1,24000
11417,Samsung,Galaxy A30,128.0,3.0,Android,6.4,1,1,0,1,24000
11418,Samsung,Galaxy A20,32.0,3.0,Android,6.4,0,1,0,0,24000
11419,Realme,C21Y,32.0,3.0,Android,6.5,1,1,0,1,24000
11420,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,24000
11421,Samsung,Galaxy Note 5,32.0,4.0,Android,5.7,0,0,0,1,24000
11422,Vivo,Y12s,32.0,3.0,Android,6.51,0,0,0,0,24000
11423,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,24000
11424,Samsung,Galaxy A50,64.0,4.0,Android,6.4,0,0,0,0,24000
11425,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24000
11426,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,0,24000
11427,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24000
11428,Vivo,Y12s,32.0,3.0,Android,6.51,1,1,0,1,24000
11429,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,24000
11430,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,0,24010
11431,LG,style2,64.0,4.0,Android,5.7,0,0,0,0,24100
11432,LG,V30+,128.0,4.0,Android,6.0,0,0,0,1,24200
11433,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24459
11434,Sony,Xperia XZ2,64.0,4.0,Android,5.7,1,1,0,1,24490
11435,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24498
11436,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24499
11437,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,1,0,1,24499
11438,Samsung,Galaxy M01,64.0,3.0,Android,5.7,1,1,0,1,24499
11439,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,1,1,0,1,24500
11440,Apple,iPhone 6S,64.0,2.0,iOS,4.7,1,1,0,1,24500
11441,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,0,24500
11442,Samsung,Galaxy A20s,64.0,4.0,Android,6.5,0,0,0,1,24500
11443,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,24500
11444,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,0,24500
11445,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,1,24500
11446,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,0,0,0,0,24500
11447,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,0,24500
11448,Xiaomi,Redmi 5A,64.0,2.0,Android,5.0,1,1,0,1,24500
11449,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,24500
11450,Samsung,Galaxy M02,32.0,2.0,Android,6.5,1,1,0,1,24500
11451,Huawei,P30 Lite,32.0,4.0,Android,6.15,1,1,0,1,24500
11452,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24500
11453,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24500
11454,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,1,0,1,24500
11455,Sony,Xperia XZ 3,64.0,4.0,Android,6.0,1,1,0,1,24500
11456,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,0,0,0,0,24500
11457,Xiaomi,Redmi 8,64.0,4.0,Android,6.22,1,1,0,1,24500
11458,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,24500
11459,Apple,iPhone SE,32.0,2.0,iOS,4.7,0,0,0,0,24500
11460,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,24500
11461,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,0,24500
11462,Samsung,Galaxy M02s,128.0,3.0,Android,6.5,1,1,0,0,24500
11463,Xiaomi,Redmi 8,64.0,4.0,Android,6.22,1,1,0,1,24500
11464,Vivo,Y12,64.0,4.0,Android,6.35,1,1,0,1,24500
11465,Samsung,Galaxy S8,64.0,4.0,Android,5.8,0,1,0,1,24500
11466,Apple,iPhone 6,64.0,1.0,iOS,4.7,1,1,0,1,24500
11467,Xiaomi,Redmi 8,64.0,4.0,Android,6.22,1,0,0,1,24500
11468,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,1,1,0,1,24500
11469,Xiaomi,Redmi 9,32.0,3.0,Android,6.53,1,1,0,1,24500
11470,Xiaomi,Redmi 8,32.0,4.0,Android,6.22,1,0,0,1,24500
11471,Apple,iPhone 6S Plus,32.0,2.0,iOS,5.5,0,0,0,0,24500
11472,Apple,iPhone 6S,32.0,2.0,iOS,4.7,1,1,0,1,24500
11473,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,1,0,1,24500
11474,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24500
11475,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,1,24500
11476,Xiaomi,Redmi 8,64.0,4.0,Android,6.22,1,1,0,1,24500
11477,Vivo,Y11,32.0,3.0,Android,6.35,1,0,0,1,24500
11478,Apple,iPhone 6,32.0,1.0,iOS,4.7,0,0,0,1,24500
11479,Samsung,Galaxy M02s,32.0,3.0,Android,6.5,1,1,0,1,24500
11480,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,1,1,0,1,24500
11481,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,24500
11482,Nokia,6.1 Plus,64.0,4.0,Android,5.8,1,1,0,1,24500
11483,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,1,0,1,24500
11484,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,24500
11485,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,24500
11486,LG,Q6,64.0,2.0,Android,5.5,1,1,0,1,24500
11487,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,24500
11488,Sony,Xperia XZS,64.0,4.0,Android,5.2,1,1,0,1,24500
11489,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,24500
11490,Samsung,Galaxy M02s,32.0,3.0,Android,6.5,0,0,0,0,24500
11491,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,24500
11492,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,24500
11493,Samsung,Galaxy M10,32.0,2.0,Android,6.22,1,1,0,1,24500
11494,Samsung,Galaxy A30,32.0,3.0,Android,6.4,1,1,0,1,24500
11495,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24500
11496,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24500
11497,Oppo,A31,128.0,4.0,Android,6.5,1,0,0,1,24500
11498,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24500
11499,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,0,24500
11500,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,1,24500
11501,Samsung,Galaxy S6 Edge,64.0,3.0,Android,5.1,0,0,0,1,24500
11502,Apple,iPhone SE,64.0,2.0,iOS,4.7,0,0,0,0,24500
11503,Huawei,Y7 Pro,64.0,3.0,Android,6.26,1,1,0,1,24500
11504,Apple,iPhone 6,64.0,1.0,iOS,4.7,1,1,0,1,24500
11505,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24500
11506,Samsung,Galaxy A10s,32.0,3.0,Android,6.2,1,1,0,1,24500
11507,Samsung,Galaxy M02s,32.0,3.0,Android,6.5,0,0,0,0,24500
11508,Vivo,Y12s,32.0,3.0,Android,6.51,1,1,0,1,24500
11509,Samsung,Galaxy M11,32.0,3.0,Android,6.4,1,0,0,1,24500
11510,Sony,Xperia XZ2,64.0,4.0,Android,5.7,1,1,0,1,24500
11511,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,1,0,1,24500
11512,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,24500
11513,Oppo,A12,32.0,3.0,Android,6.22,1,0,0,1,24500
11514,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24500
11515,Samsung,Galaxy M11,64.0,3.0,Android,6.4,1,0,0,0,24500
11516,Huawei,Y7 Pro,64.0,3.0,Android,6.26,0,0,0,0,24500
11517,Samsung,Galaxy A20s,64.0,4.0,Android,6.5,1,1,0,1,24500
11518,Huawei,Nova 3i,16.0,4.0,Android,6.3,0,1,0,0,24500
11519,Apple,iPhone 6S,16.0,2.0,iOS,4.7,0,0,0,1,24500
11520,Samsung,Galaxy M02s,16.0,3.0,Android,6.5,1,1,0,1,24500
11521,Huawei,Nova 2i,128.0,4.0,Android,5.9,1,1,0,1,24500
11522,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,0,24500
11523,Vivo,Y1s,32.0,2.0,Android,6.22,1,1,0,1,24500
11524,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,24500
11525,Apple,iPhone 6S,64.0,2.0,iOS,4.7,1,1,0,1,24500
11526,Samsung,Galaxy A30,64.0,3.0,Android,6.4,1,1,0,1,24500
11527,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,0,0,0,0,24500
11528,Huawei,Y9 Prime,128.0,4.0,Android,6.59,1,0,0,1,24500
11529,Apple,iPhone 6S Plus,16.0,2.0,iOS,5.5,1,1,0,1,24500
11530,Nokia,6.1 Plus,64.0,4.0,Android,5.8,1,0,0,1,24500
11531,Sony,Xperia XZ2,64.0,4.0,Android,5.7,1,1,0,1,24500
11532,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,0,24500
11533,Samsung,Galaxy A8,32.0,4.0,Android,5.6,0,1,0,1,24500
11534,Samsung,Galaxy A7,64.0,5.0,Android,6.0,1,0,0,1,24500
11535,Apple,iPhone 6,32.0,1.0,iOS,4.7,0,0,0,1,24500
11536,Realme,C15,32.0,4.0,Android,6.5,1,0,0,1,24500
11537,Xiaomi,Redmi Note 7,64.0,3.0,Android,6.3,1,1,0,1,24500
11538,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24500
11539,Samsung,Galaxy A20,64.0,3.0,Android,6.4,1,1,0,1,24500
11540,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,0,24500
11541,Samsung,Galaxy M02,32.0,2.0,Android,6.5,1,1,0,0,24500
11542,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24500
11543,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24500
11544,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,24500
11545,Xiaomi,Redmi Note 7,64.0,3.0,Android,6.3,1,1,0,1,24500
11546,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,0,0,0,0,24500
11547,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,0,0,0,0,24500
11548,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24500
11549,Apple,iPhone 6S,64.0,2.0,iOS,4.7,1,1,0,1,24500
11550,Huawei,Y6p,64.0,3.0,Android,6.3,0,0,0,0,24500
11551,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24500
11552,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24500
11553,Huawei,Y6p,64.0,3.0,Android,6.3,0,0,0,0,24500
11554,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,0,24500
11555,Huawei,Y6p,64.0,3.0,Android,6.3,0,0,0,0,24500
11556,Huawei,Y6p,64.0,3.0,Android,6.3,0,0,0,0,24500
11557,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,1,1,0,1,24500
11558,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24500
11559,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,24500
11560,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,0,24500
11561,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,1,0,1,24500
11562,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,0,0,1,24500
11563,Samsung,Galaxy A8,64.0,4.0,Android,5.6,0,1,0,1,24500
11564,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,24500
11565,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,24500
11566,Samsung,Galaxy A30,32.0,3.0,Android,6.4,0,1,0,1,24500
11567,Xiaomi,Redmi 8,32.0,4.0,Android,6.22,1,1,0,1,24500
11568,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,24500
11569,Apple,iPhone SE,32.0,2.0,iOS,4.7,0,0,0,1,24500
11570,Sony,Xperia XZ2,64.0,4.0,Android,5.7,0,0,0,1,24500
11571,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24500
11572,Apple,iPhone 6,128.0,1.0,iOS,4.7,0,0,0,1,24500
11573,Xiaomi,Redmi Note 8,128.0,3.0,Android,6.3,1,1,0,1,24500
11574,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,1,24500
11575,Samsung,Galaxy A11,128.0,4.0,Android,6.4,1,1,0,1,24500
11576,Realme,C11,64.0,2.0,Android,6.5,1,1,0,0,24500
11577,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,0,0,0,0,24500
11578,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,24500
11579,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,24500
11580,Apple,iPhone SE,64.0,2.0,iOS,4.7,0,0,0,1,24500
11581,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,1,24500
11582,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,24500
11583,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,0,0,0,24500
11584,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,0,0,0,0,24500
11585,Samsung,Galaxy A12,64.0,2.0,Android,6.5,1,1,0,1,24500
11586,Xiaomi,Redmi 8,64.0,4.0,Android,6.22,1,1,0,1,24500
11587,Apple,iPhone 6S,16.0,2.0,iOS,4.7,0,0,0,1,24500
11588,Samsung,Galaxy A30,16.0,3.0,Android,6.4,1,1,0,1,24500
11589,Sony,Xperia XZ1,64.0,4.0,Android,5.2,0,1,0,1,24500
11590,Oppo,A12,32.0,3.0,Android,6.22,1,1,0,1,24500
11591,Apple,iPhone 6S,32.0,2.0,iOS,4.7,1,1,0,1,24500
11592,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,0,0,0,0,24500
11593,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,0,24500
11594,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,0,0,0,0,24500
11595,Xiaomi,Redmi 9,32.0,3.0,Android,6.53,1,1,0,1,24500
11596,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,0,0,0,0,24500
11597,Samsung,Galaxy A20s,32.0,4.0,Android,6.5,0,0,0,0,24500
11598,Xiaomi,Redmi Note 8,32.0,3.0,Android,6.3,0,0,0,0,24500
11599,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,0,0,0,0,24500
11600,Xiaomi,Redmi 8,64.0,4.0,Android,6.22,1,1,0,1,24500
11601,Sony,Xperia XZS,64.0,4.0,Android,5.2,0,1,0,1,24500
