Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Samsung,Galaxy J7,64.0,1.5,Android,5.50,Yes,Yes,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,No,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,No,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,No,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
LG,NEXUS 5X,32.0,2.0,Android,5.79,No,Yes,No,Yes,18990
LG,NEXUS 5X,32.0,2.0,Android,5.79,No,Yes,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,No,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,No,No,No,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
LG,NEXUS 5X,32.0,2.0,Android,5.79,No,Yes,No,Yes,18990
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,Yes,No,No,18990
Huawei,Nova 2i,64.0,4.0,Android,5.90,Yes,Yes,No,Yes,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
LG,NEXUS 5X,32.0,2.0,Android,5.79,Yes,Yes,No,Yes,18990
LG,NEXUS 5X,32.0,2.0,Android,5.79,No,Yes,No,Yes,18990
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18990
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,Yes,No,No,18990
Huawei,Nova 2i,64.0,4.0,Android,5.90,Yes,Yes,No,Yes,18990
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,No,No,No,18995
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,No,No,No,18995
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,No,No,No,18997
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,No,No,No,18998
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,No,No,No,18998
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
BlackBerry,Classic,,3.5,BlackBerry OS,3.50,No,Yes,No,Yes,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Samsung,Galaxy J4+,32.0,2,Android,6.00,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,Yes,No,Yes,18999
Samsung,Galaxy On7,,1.5,Android,5.50,No,Yes,No,Yes,18999
Oppo,A5s,,2,Android,6.20,Yes,Yes,No,Yes,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18999
Samsung,Galaxy J4+,32.0,2,Android,6.00,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Samsung,Galaxy On7,,1.5,Android,5.50,No,Yes,No,Yes,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,18999
Xiaomi,Redmi 9,,3,Android,6.53,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9,,3,Android,6.53,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10,,4,Android,6.20,Yes,Yes,No,No,19000
Samsung,Galaxy A10s,32.0,3,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy A11,32.0,4,Android,6.40,Yes,Yes,No,Yes,19000
Huawei,Nova 2i,,4.0,Android,5.90,Yes,Yes,No,Yes,19000
Apple,iPhone 6,64.0,1,iOS,4.70,Yes,No,No,No,19000
Xiaomi,Redmi 8A,,2,Android,6.22,Yes,Yes,No,No,19000
Samsung,Galaxy J6+,,3,Android,6.00,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10,,4,Android,6.20,Yes,Yes,No,No,19000
Realme,C11,,2.0,Android,6.50,Yes,No,No,No,19000
Apple,iPhone SE,32.0,2,iOS,4.70,No,No,No,Yes,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,Yes,19000
Infinix,Smart HD,,2.0,Android,6.10,Yes,Yes,No,Yes,19000
Apple,iPhone 6,16.0,1,iOS,4.70,No,No,No,Yes,19000
Apple,iPhone 6,32.0,1,iOS,4.70,No,No,No,No,19000
Realme,C11,32.0,2.0,Android,6.50,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,Yes,No,Yes,19000
Realme,C11,,2.0,Android,6.50,Yes,No,No,No,19000
Apple,iPhone 6,64.0,1,iOS,4.70,Yes,Yes,No,Yes,19000
Apple,iPhone 6,,1,iOS,4.70,No,No,No,Yes,19000
Huawei,Y7 Pro,64.0,3.0,Android,6.26,Yes,Yes,No,No,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9A,32.0,2,Android,6.53,Yes,No,No,No,19000
Nokia,1.4,64.0,1.0,Android,6.52,Yes,Yes,No,Yes,19000
Oppo,F1 Plus,64.0,4,Android,5.50,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 8A,,2,Android,6.22,Yes,Yes,No,No,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy A11,32.0,4,Android,6.40,Yes,Yes,No,Yes,19000
Xiaomi,Redmi Note 6 Pro,,3,Android,6.26,Yes,Yes,No,Yes,19000
Samsung,Galaxy J8,,3,Android,6.00,No,No,No,No,19000
Xiaomi,Redmi 9A,,2,Android,6.53,No,No,No,No,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,No,No,Yes,19000
Apple,iPhone 5S,,1,iOS,4.00,No,Yes,No,Yes,19000
Infinix,Smart 5,,2.0,Android,6.60,Yes,Yes,No,Yes,19000
Samsung,Galaxy M20,,3,Android,6.30,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02s,,3,Android,6.50,Yes,No,No,No,19000
Infinix,Smart 5,,2.0,Android,6.60,Yes,Yes,No,Yes,19000
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,Yes,19000
Xiaomi,Redmi Note 9,32.0,6,Android,6.53,Yes,Yes,No,Yes,19000
Huawei,Y9,64.0,4.0,Android,6.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy S7 Edge,,4,Android,5.50,No,Yes,No,Yes,19000
Samsung,Galaxy M20,,3,Android,6.30,Yes,Yes,No,Yes,19000
Huawei,Y7 Pro,64.0,3.0,Android,6.26,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Sony,Xperia XA1,32.0,3,Android,5.00,Yes,Yes,No,No,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,No,No,No,No,19000
Oppo,F1 Plus,64.0,4,Android,5.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy A11,,4,Android,6.40,Yes,Yes,No,Yes,19000
Apple,iPhone 6,,1,iOS,4.70,No,No,No,Yes,19000
Sony,Xperia XZ1,32.0,4,Android,5.20,No,Yes,No,Yes,19000
Sony,Xperia XZ1,32.0,4,Android,5.20,No,Yes,No,Yes,19000
Samsung,Galaxy M10,,2,Android,6.22,Yes,Yes,No,Yes,19000
Huawei,Nova 2i,,4.0,Android,5.90,No,No,No,No,19000
Apple,iPhone 6,64.0,1,iOS,4.70,No,Yes,No,Yes,19000
Oppo,A5s,,2,Android,6.20,No,No,No,No,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy S8,,4,Android,5.80,No,Yes,No,Yes,19000
Oppo,A5s,,2,Android,6.20,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 8A,,2,Android,6.22,Yes,Yes,No,No,19000
Samsung,Galaxy M01,,3,Android,5.70,Yes,No,No,No,19000
Samsung,Galaxy A01,,2,Android,5.70,No,No,No,No,19000
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,Yes,No,Yes,19000
Apple,iPhone 6S,16.0,2,iOS,4.70,No,No,No,Yes,19000
Xiaomi,Redmi 8,,4,Android,6.22,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 8,,4,Android,6.22,Yes,Yes,No,Yes,19000
Huawei,Y5p,16.0,2.0,Android,5.45,Yes,No,No,Yes,19000
Huawei,Honor 7,16.0,3,Android,5.20,Yes,Yes,No,No,19000
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,Yes,No,Yes,19000
Xiaomi,Redmi 9A,,2,Android,6.53,Yes,Yes,No,No,19000
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,Yes,No,Yes,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,19000
Nokia,1.4,64.0,1.0,Android,6.52,No,No,No,No,19000
Apple,iPhone 6S,32.0,2,iOS,4.70,No,Yes,No,Yes,19000
Samsung,Galaxy A50,,4,Android,6.40,Yes,Yes,No,Yes,19000
Samsung,Galaxy A6+,,3,Android,6.00,Yes,Yes,No,Yes,19000
Oppo,A83,64.0,4,Android,5.70,Yes,Yes,No,No,19000
Nokia,6.1 Plus,64.0,4.0,Android,5.80,Yes,Yes,No,Yes,19000
Apple,iPhone 6S,16.0,2,iOS,4.70,No,No,No,No,19000
Samsung,Galaxy S5,32.0,2,Android,5.10,No,No,No,No,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,Yes,19000
Nokia,C20,16.0,2.0,Android,6.52,Yes,Yes,No,No,19000
Realme,C11,32.0,2.0,Android,6.50,Yes,Yes,No,Yes,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy M20,,3,Android,6.30,Yes,Yes,No,Yes,19000
Samsung,Galaxy S7 Edge,,4,Android,5.50,Yes,Yes,No,Yes,19000
Huawei,Y6p,64.0,3.0,Android,6.30,Yes,Yes,No,Yes,19000
Nokia,1.4,64.0,1.0,Android,6.52,Yes,Yes,No,Yes,19000
Oppo,A5s,,2,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy A20,,3,Android,6.40,Yes,Yes,No,Yes,19000
Huawei,Y6p,64.0,3.0,Android,6.30,Yes,Yes,No,Yes,19000
Huawei,Y6p,64.0,3.0,Android,6.30,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,Yes,No,No,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,Yes,No,Yes,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,Yes,No,Yes,19000
Vivo,Y11,32.0,3.0,Android,6.35,Yes,Yes,No,Yes,19000
Vivo,Y11,32.0,3.0,Android,6.35,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10,,4,Android,6.20,Yes,Yes,No,No,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,No,19000
Huawei,Y6p,64.0,3.0,Android,6.30,Yes,Yes,No,Yes,19000
Huawei,Y7 Pro,32.0,3.0,Android,6.26,Yes,Yes,No,No,19000
Huawei,Y6p,64.0,3.0,Android,6.30,Yes,Yes,No,Yes,19000
Apple,iPhone 6S,16.0,2,iOS,4.70,No,No,No,No,19000
Realme,C12,,3.0,Android,6.50,Yes,Yes,No,Yes,19000
Apple,iPhone 6S,16.0,2,iOS,4.70,No,No,No,Yes,19000
Sony,Xperia XZ2,64.0,4,Android,5.70,No,No,No,No,19000
Apple,iPhone 6,64.0,1,iOS,4.70,No,No,No,Yes,19000
Vivo,V9,64.0,4,Android,6.30,Yes,Yes,No,Yes,19000
Oppo,A5s,,2,Android,6.20,No,No,No,No,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 8A,32.0,2,Android,6.22,No,No,No,No,19000
Xiaomi,Redmi 8A,,2,Android,6.22,No,No,No,No,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9A,32.0,2,Android,6.53,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Oppo,A12,32.0,3,Android,6.22,No,No,No,No,19000
Realme,5,64.0,3.0,Android,6.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,Yes,19000
Sony,Xperia XZS,32.0,4.0,Android,5.20,No,Yes,No,Yes,19000
Apple,iPhone 6,32.0,1,iOS,4.70,No,No,No,Yes,19000
Samsung,Galaxy M11,32.0,3,Android,6.40,Yes,Yes,No,Yes,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy A20,,3,Android,6.40,Yes,Yes,No,Yes,19000
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,Yes,No,No,19000
Samsung,Galaxy A10,32.0,4,Android,6.20,Yes,Yes,No,Yes,19000
Apple,iPhone 6,64.0,1,iOS,4.70,No,No,No,Yes,19000
Oppo,A5s,,2,Android,6.20,No,No,No,No,19000
Vivo,Y12,64.0,4.0,Android,6.35,No,No,No,No,19000
Samsung,Galaxy A10,,4,Android,6.20,Yes,Yes,No,Yes,19000
Sony,Xperia XZS,32.0,4.0,Android,5.20,Yes,Yes,No,Yes,19000
Huawei,Y6s,64.0,3.0,Android,6.09,Yes,Yes,No,Yes,19000
Xiaomi,Mi 6,,4,Android,5.15,Yes,Yes,No,Yes,19000
Huawei,Y7 Pro,32.0,3.0,Android,6.26,No,No,No,No,19000
Huawei,Y6s,64.0,3.0,Android,6.09,No,No,No,No,19000
Samsung,Galaxy S7 Edge,,4,Android,5.50,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9C,32.0,2,Android,6.53,Yes,Yes,No,Yes,19000
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,Yes,No,No,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy J7,,1.5,Android,5.50,No,Yes,No,No,19000
Xiaomi,Poco M3,128.0,4,Android,6.53,Yes,Yes,No,Yes,19000
Sony,Xperia Z3,64.0,3.0,Android,5.20,No,Yes,No,Yes,19000
Samsung,Galaxy A5,,2,Android,5.00,No,Yes,No,Yes,19000
Samsung,Galaxy S7,32.0,4,Android,5.10,No,Yes,No,Yes,19000
Apple,iPhone 6,64.0,1,iOS,4.70,No,No,No,Yes,19000
Huawei,Y6s,64.0,3.0,Android,6.09,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9A,32.0,2,Android,6.53,Yes,Yes,No,No,19000
Apple,iPhone SE,,2,iOS,4.70,No,No,No,Yes,19000
HTC,Desire,,0.5,Android,3.70,Yes,Yes,No,Yes,19000
Oppo,A5s,,2,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy M11,,3,Android,6.40,Yes,Yes,No,Yes,19000
Huawei,Y7 Pro,64.0,3.0,Android,6.26,Yes,Yes,No,Yes,19000
Nokia,1.4,32.0,1.0,Android,6.52,Yes,No,No,Yes,19000
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,No,19000
Realme,C11,32.0,2.0,Android,6.50,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,Yes,No,Yes,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,19000
Apple,iPhone 6S,16.0,2,iOS,4.70,No,No,No,No,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,Yes,No,Yes,19000
Samsung,Galaxy J7,64.0,1.5,Android,5.50,Yes,Yes,No,Yes,19000
Apple,iPhone 6,16.0,1,iOS,4.70,No,No,No,No,19000
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,No,No,No,19000
Samsung,Galaxy S6 Edge,64.0,3,Android,5.10,No,Yes,No,Yes,19000
Apple,iPhone 6,,1,iOS,4.70,No,No,No,No,19000
Xiaomi,Redmi 9AT,,2,Android,6.53,Yes,No,No,No,19000
Xiaomi,Redmi 8,,4,Android,6.22,Yes,Yes,No,Yes,19000
Huawei,Y7 Pro,32.0,3.0,Android,6.26,No,No,No,No,19000
Samsung,Galaxy A11,,4,Android,6.40,Yes,Yes,No,Yes,19000
Samsung,Galaxy S5,32.0,2,Android,5.10,No,No,No,No,19000
Nokia,1.4,64.0,1.0,Android,6.52,Yes,Yes,No,Yes,19000
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,No,No,No,19000
Realme,C20,32.0,2,Android,6.50,Yes,Yes,No,Yes,19000
Vivo,V20,64.0,8,Android,6.44,Yes,Yes,No,Yes,19000
Samsung,Galaxy A7,,5,Android,6.00,Yes,Yes,No,No,19000
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,Yes,19000
Samsung,Galaxy A20s,,4,Android,6.50,Yes,Yes,No,Yes,19000
Apple,iPhone 5S,,1,iOS,4.00,No,No,No,No,19000
Samsung,Galaxy M02,,2,Android,6.50,No,No,No,No,19000
Samsung,Galaxy J4+,,2,Android,6.00,Yes,Yes,No,Yes,19000
Vivo,Y11,32.0,3.0,Android,6.35,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Xiaomi,Mi A2 lite,,3,Android,5.84,Yes,Yes,No,Yes,19000
Xiaomi,Mi A2 lite,,3,Android,5.84,Yes,Yes,No,Yes,19000
Samsung,Galaxy A32,,4,Android,6.40,Yes,Yes,No,No,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,No,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,Yes,No,Yes,19000
Oppo,F9,,4,Android,6.30,Yes,Yes,No,Yes,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,No,19000
Xiaomi,Redmi 8A,,2,Android,6.22,Yes,Yes,No,No,19000
Xiaomi,Redmi 9A,,2,Android,6.53,No,No,No,No,19000
Vivo,Y1s,32.0,2.0,Android,6.22,No,No,No,No,19000
Oppo,A5s,16.0,2,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy A11,,4,Android,6.40,Yes,Yes,No,Yes,19000
Samsung,Galaxy A8,32.0,4,Android,5.60,No,Yes,No,Yes,19000
Oppo,A5s,,2,Android,6.20,Yes,Yes,No,No,19000
Vivo,Y1s,32.0,2.0,Android,6.22,Yes,Yes,No,Yes,19000
Samsung,Galaxy S6 Edge,,3,Android,5.10,No,No,No,No,19000
Samsung,Galaxy A11,,4,Android,6.40,Yes,Yes,No,Yes,19000
Samsung,Galaxy A6+,,3,Android,6.00,Yes,Yes,No,Yes,19000
Sony,Xperia Z3,64.0,3.0,Android,5.20,No,No,No,No,19000
Huawei,Y9,32.0,4.0,Android,6.50,Yes,Yes,No,Yes,19000
Oppo,F1s,,4,Android,5.50,No,No,No,No,19000
Xiaomi,Mi A2 lite,,3,Android,5.84,Yes,Yes,No,Yes,19000
Huawei,Y9,32.0,4.0,Android,6.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy A20s,32.0,4,Android,6.50,Yes,Yes,No,Yes,19000
Oppo,A57,32.0,3,Android,5.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,No,No,No,19000
Samsung,Galaxy M02,16.0,2,Android,6.50,No,No,No,No,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,No,No,No,19000
Samsung,Galaxy J7,,1.5,Android,5.50,No,No,No,No,19000
Nokia,3.4,64.0,3.0,Android,6.39,No,Yes,No,No,19000
Samsung,Galaxy M02s,,3,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy A10s,,3,Android,6.20,Yes,Yes,No,Yes,19000
Samsung,Galaxy J2,,1,Android,4.70,Yes,Yes,No,No,19000
Samsung,Galaxy A20s,,4,Android,6.50,Yes,Yes,No,Yes,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,No,No,No,Yes,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,No,No,No,19000
Apple,iPhone 6S,16.0,2,iOS,4.70,No,No,No,Yes,19000
Nokia,3.4,64.0,3.0,Android,6.39,Yes,No,No,Yes,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,No,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,Yes,No,No,19000
Vivo,Y11,32.0,3.0,Android,6.35,Yes,Yes,No,Yes,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,No,Yes,No,Yes,19000
LG,Q6,32.0,2.0,Android,5.50,No,No,No,No,19000
Xiaomi,Redmi 9,,3,Android,6.53,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9C,32.0,2,Android,6.53,No,No,No,Yes,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02s,,3,Android,6.50,Yes,Yes,No,Yes,19000
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,No,19000
Apple,iPhone 6,,1,iOS,4.70,No,No,No,No,19000
Samsung,Galaxy A10,,4,Android,6.20,Yes,Yes,No,No,19000
Xiaomi,Mi A2 lite,,3,Android,5.84,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9A,32.0,2,Android,6.53,Yes,Yes,No,No,19000
Huawei,Y9,32.0,4.0,Android,6.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10s,32.0,3,Android,6.20,Yes,Yes,No,Yes,19000
Huawei,Nova 3i,128.0,4.0,Android,6.30,Yes,Yes,No,Yes,19000
Oppo,A1k,32.0,2,Android,6.10,Yes,Yes,No,No,19000
Samsung,Galaxy J8,,3,Android,6.00,Yes,Yes,No,Yes,19000
Huawei,Nova 3i,128.0,4.0,Android,6.30,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,No,No,Yes,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,No,19000
Huawei,Nova 3i,128.0,4.0,Android,6.30,Yes,Yes,No,Yes,19000
Apple,iPhone 6S,128.0,2,iOS,4.70,No,Yes,No,No,19000
Samsung,Galaxy A10s,32.0,3,Android,6.20,Yes,Yes,No,Yes,19000
Vivo,Y11,32.0,3.0,Android,6.35,Yes,Yes,No,Yes,19000
Apple,iPhone 6,,1,iOS,4.70,No,No,No,No,19000
Apple,iPhone 6S,16.0,2,iOS,4.70,No,Yes,No,Yes,19000
Samsung,Galaxy A10,,4,Android,6.20,No,No,No,No,19000
Samsung,Galaxy A10s,,3,Android,6.20,No,No,No,No,19000
Samsung,Galaxy J4+,32.0,2,Android,6.00,Yes,No,No,No,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Apple,iPhone SE,,2,iOS,4.70,No,No,No,Yes,19000
Apple,iPhone SE,,2,iOS,4.70,No,No,No,Yes,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,,2,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy J7,,1.5,Android,5.50,Yes,Yes,No,Yes,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy M02,32.0,2,Android,6.50,Yes,Yes,No,No,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,Yes,No,Yes,19000
Vivo,Y11,32.0,3.0,Android,6.35,Yes,Yes,No,Yes,19000
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,No,19000
Samsung,Galaxy A5,,2,Android,5.00,No,No,No,No,19000
Samsung,Galaxy J6,64.0,2,Android,5.60,Yes,Yes,No,Yes,19000
Samsung,Galaxy M20,,3,Android,6.30,Yes,Yes,No,Yes,19000
Samsung,Galaxy A10,,4,Android,6.20,Yes,Yes,No,Yes,19000
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,No,19000
Sony,Xperia XZS,64.0,4.0,Android,5.20,No,Yes,No,Yes,19000
Apple,iPhone 6,,1,iOS,4.70,Yes,Yes,No,Yes,19000
Oppo,A5s,,2,Android,6.20,Yes,Yes,No,Yes,19000
Sony,Xperia Z3,64.0,3.0,Android,5.20,No,No,No,No,19000
Samsung,Galaxy A7,,5,Android,6.00,No,Yes,No,Yes,19000
Apple,iPhone 6,16.0,1,iOS,4.70,No,No,No,No,19000
Sony,Xperia XZ1,64.0,4,Android,5.20,Yes,Yes,No,Yes,19000
Xiaomi,Redmi 9C,,2,Android,6.53,Yes,Yes,No,Yes,19000
Huawei,P30 Lite,,4.0,Android,6.15,No,No,No,No,19000
Xiaomi,Redmi 9C,32.0,2,Android,6.53,Yes,Yes,No,Yes,19000
Samsung,Galaxy J7,64.0,1.5,Android,5.50,Yes,Yes,No,Yes,19000
Oppo,A1k,32.0,2,Android,6.10,No,No,No,No,19000
Realme,C11,,2.0,Android,6.50,Yes,Yes,No,No,19000
Samsung,Galaxy S7,,4,Android,5.10,No,Yes,No,Yes,19000
